id,image_path,audio_path,text,shard_id,local_idx,global_idx
751,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/751.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/751.mp3,title:人体工学椅家用电脑椅办公椅子久坐舒适学生宿舍电竞椅学习靠背椅 | 商品名称:人体工学椅家用电脑椅办公椅子久坐舒适学生宿舍电竞椅学习靠背椅 | label:办公椅 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:110 | 店铺名称:两叶轻舟 | 所属地区名称:浙江 | ASR:人体工学以家用电脑以办公椅子九座舒适学生素设点净以学习靠背椅。,3,0,750
794,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/794.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/794.mp3,title:电脑椅家用办公椅舒适升降椅子人体工学椅学生久坐书桌椅学习子 | 商品名称:电脑椅家用办公椅舒适升降椅子人体工学椅学生久坐书桌椅学习子 | label:办公椅 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:265 | 店铺名称:爱意森旗舰店 | 所属地区名称:浙江 | ASR:电脑以家用办公宜舒适生降椅子人体工学以学生久坐舒适学习子。,3,43,793
795,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/795.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/795.mp3,title:电脑椅家用办公椅子舒适久坐可躺电竞座椅升降学习护腰人体工学 | 商品名称:电脑椅家用办公椅子舒适久坐可躺电竞座椅升降学习护腰人体工学 | label:办公椅 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:151.52 | 店铺名称:两叶轻舟 | 所属地区名称:浙江 | ASR:电脑以家用办公以资舒适久座壳堂电竞做以生将学习互要人体供学。,3,44,794
796,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/796.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/796.mp3,title:人体工学椅子电竟椅电脑椅家用舒适办公椅久坐不累宿舍靠背座 | 商品名称:人体工学椅子电竟椅电脑椅家用舒适办公椅久坐不累宿舍靠背座 | label:办公椅 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:129.9 | 店铺名称:朗域轩品旗舰店 | 所属地区名称:浙江 | ASR:人体工学以资电竞以电脑以家用舒适半工已久做不累速设靠备做。,3,45,795
797,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/797.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/797.mp3,title:电竞椅男打游戏椅子人体工学椅电脑椅舒适久坐可躺办公椅直播座 | 商品名称:电竞椅男打游戏椅子人体工学椅电脑椅舒适久坐可躺办公椅直播座 | label:办公椅 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:135 | 店铺名称:两叶轻舟 | 所属地区名称:浙江 | ASR:电竞已难打游戏以责人体工学以电脑以舒适久座壳堂办公以直播座。,3,46,796
798,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/798.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/798.mp3,"title:电脑椅家用久坐舒适办公座椅化妆凳升降转椅卧室书房书桌学习子 | 商品名称:电脑椅家用久坐舒适办公座椅化妆凳升降转椅卧室书房书桌学习子 | label:办公椅 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:352 | 店铺名称:时光家居企业店 | 所属地区名称:浙江 | ASR:电脑以家用久做舒适半工作以化妆等生降转移,或是舒防舒适学习子。",3,47,797
799,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/799.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/799.mp3,title:简约弓形电脑办公会议椅靠背麻将座椅舒适久坐家用书房学生椅子凳 | 商品名称:简约弓形电脑办公会议椅靠背麻将座椅舒适久坐家用书房学生椅子凳 | label:办公椅 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:96 | 店铺名称:狠实惠桌椅 | 所属地区名称:广东 | ASR:简约工型电脑办公会议以靠被麻将做以舒适久座加用舒防学生椅子等。,3,48,798
800,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/800.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/800.mp3,title:电脑椅家用弓形会议椅升降旋转职员椅人体工学透气网布办公椅子 | 商品名称:电脑椅家用弓形会议椅升降旋转职员椅人体工学透气网布办公椅子 | label:办公椅 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:137 | 店铺名称:永乐家具 | 所属地区名称:江苏 | ASR:电脑以家用工型会议以生降旋转直圆以人体工学透气网布半工一字。,3,49,799
801,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/801.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/801.mp3,title:沙发出租房屋卧室服装店简易公寓客厅网红双人三人布艺小户型 | 商品名称:沙发出租房屋卧室服装店简易公寓客厅网红双人三人布艺小户型 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:125 | 店铺名称:晨晟家具 | 所属地区名称:浙江 | ASR:沙发出租房屋卧室服装店建议公寓客厅网红双人三人步一小互行。,3,50,800
802,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/802.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/802.mp3,title:现代简约奶油风豆腐块沙发客厅小户型科技布艺沙发奶油风羽绒 | 商品名称:现代简约奶油风豆腐块沙发客厅小户型科技布艺沙发奶油风羽绒 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:620.5 | 店铺名称:大树岛家居 | 所属地区名称:广东 | ASR:现代剪约奶油风豆腐块沙发客厅小护型科技不已沙发奶油风育荣。,3,51,801
803,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/803.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/803.mp3,title:2025年新款法式奶油风科技布艺小户型沙发客厅现代简约直排三人位 | 商品名称:2025年新款法式奶油风科技布艺小户型沙发客厅现代简约直排三人位 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:108 | 店铺名称:洛美家居LOME | 所属地区名称:江西 | ASR:2025年新款法式奶油风科技不已小互刑沙发客厅现代检约直排三人位,3,52,802
804,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/804.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/804.mp3,title:林氏家居木业布艺沙发客厅2025新款仿棉麻贵妃位组合l型转角佛山 | 商品名称:林氏家居木业布艺沙发客厅2025新款仿棉麻贵妃位组合l型转角佛山 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:2561.54 | 店铺名称:林氏家居官方旗舰店 | 所属地区名称:广东 | ASR:临时加剧目也不已杀发客厅2025新款访棉麻贵非卫组合要行转角佛山,3,53,803
805,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/805.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/805.mp3,title:布艺沙发豆袋可躺可睡单双人卧室懒人小沙发出租房小户型休闲躺椅 | 商品名称:布艺沙发豆袋可躺可睡单双人卧室懒人小沙发出租房小户型休闲躺椅 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:79 | 店铺名称:守望者官方旗舰店 | 所属地区名称:浙江 | ASR:不已沙发斗带可堂可 碎蛋双人卧室揽人小沙发出租房小互行修嫌堂椅。,3,54,804
806,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/806.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/806.mp3,title:林氏家居猫抓布艺沙发客厅2025新款小户型双人可全拆洗云朵床 | 商品名称:林氏家居猫抓布艺沙发客厅2025新款小户型双人可全拆洗云朵床 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:1029.62 | 店铺名称:林氏家居官方旗舰店 | 所属地区名称:浙江 | ASR:临时驾居贸抓步役沙发客厅2025新款小户行双人可全拆洗云堡床,3,55,805
807,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/807.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/807.mp3,title:狄普奶油中古风实木枫颂布艺沙发小户型客厅简约雪尼尔可拆洗 | 商品名称:狄普奶油中古风实木枫颂布艺沙发小户型客厅简约雪尼尔可拆洗 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:2612.05 | 店铺名称:狄普官方旗舰店 | 所属地区名称:广东 | ASR:敌普奶油中古封石木封送不易沙发小护型客厅简约学尼尔可拆洗。,3,56,806
808,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/808.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/808.mp3,title:梵也家具黑爵电动沙发黑色真皮简约客厅意式三人位直排油蜡皮 | 商品名称:梵也家具黑爵电动沙发黑色真皮简约客厅意式三人位直排油蜡皮 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:11670 | 店铺名称:梵也家具 FORER | 所属地区名称:浙江 | ASR:犯也加剧《黑绝电动沙发》黑色针皮简约克厅意识三人位直排油辣皮。,3,57,807
809,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/809.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/809.mp3,title:意式奶油风科技布沙发客厅小户型现代简约轻奢超宽座帆船沙发直排 | 商品名称:意式奶油风科技布沙发客厅小户型现代简约轻奢超宽座帆船沙发直排 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:411 | 店铺名称:思凯琪家具自营店 | 所属地区名称:江西 | ASR:意识奶油风科技部沙发客厅小互行现代检约清设超宽作翻船沙发直排。,3,58,808
810,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/810.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/810.mp3,title:政府补贴全友家居简约现代布艺沙发客厅2025新款科技布贵妃位 | 商品名称:政府补贴全友家居简约现代布艺沙发客厅2025新款科技布贵妃位 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:2472.65 | 店铺名称:全友家居官方旗舰店 | 所属地区名称:四川 | ASR:政府补贴全有家居检约现代不已沙发客厅 2025新款科技部贵非卫,3,59,809
811,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/811.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/811.mp3,title:政府补贴帕沙曼布艺沙发客厅可拆洗复古奶油云朵抱抱熊沙发雪尼尔 | 商品名称:政府补贴帕沙曼布艺沙发客厅可拆洗复古奶油云朵抱抱熊沙发雪尼尔 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:1898.05 | 店铺名称:帕沙曼官方旗舰店 | 所属地区名称:广东 | ASR:政府不贴怕杀慢不易杀发客厅可拆洗副股奶油云薄爆爆雄杀发血尼尔。,3,60,810
812,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/812.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/812.mp3,title:云朵沙发床可折叠两用现代简约客厅出租屋小户型网红款奶油风 | 商品名称:云朵沙发床可折叠两用现代简约客厅出租屋小户型网红款奶油风 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:366 | 店铺名称:木笙家具 | 所属地区名称:河南 | ASR:云朵沙发传可折叠凉用现代检约客厅出租屋小户行往红款奶油风。,3,61,811
813,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/813.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/813.mp3,title:政府补贴法莎蒂大象耳朵零靠墙电动功能沙发简约客厅头层牛皮 | 商品名称:政府补贴法莎蒂大象耳朵零靠墙电动功能沙发简约客厅头层牛皮 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:2691.18 | 店铺名称:法莎蒂官方旗舰店 | 所属地区名称:广东 | ASR:政府补贴法杀地大向耳朵灵靠墙电动功能杀发简约客厅头层牛皮。,3,62,812
814,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/814.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/814.mp3,title:法式复古实木沙发客厅小户型雪尼尔布艺沙发直排中古风家具蓝色新 | 商品名称:法式复古实木沙发客厅小户型雪尼尔布艺沙发直排中古风家具蓝色新 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:2913 | 店铺名称:YEEGLO宜阁家居 | 所属地区名称:广东 | ASR:法师复古时幕沙发客厅小护行雪尼尔布益沙发直排中谷峰家具蓝色星。,3,63,813
815,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/815.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/815.mp3,title:美柏布艺沙发客厅复古奶油云朵沙发雪尼尔2025新款布艺沙发 | 商品名称:美柏布艺沙发客厅复古奶油云朵沙发雪尼尔2025新款布艺沙发 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:3421.25 | 店铺名称:美柏官方旗舰店 | 所属地区名称:广东 | ASR:每百步意沙发客厅复古奶油云朵沙发雪尼尔 2025新款步意沙发。,3,64,814
816,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/816.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/816.mp3,title:沙发小户型客厅2025新款奶油风帆船沙发床折叠两用出租房屋猫抓皮 | 商品名称:沙发小户型客厅2025新款奶油风帆船沙发床折叠两用出租房屋猫抓皮 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:398 | 店铺名称:凯雅轩旗舰店 | 所属地区名称:山东 | ASR:沙发小互刑客厅2025新款奶油风翻船沙发床折叠凉用粗粗防雾猫抓皮,3,65,815
817,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/817.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/817.mp3,title:源氏木语布艺沙发简约现代小户型客厅布沙发北欧三人家具组合套装 | 商品名称:源氏木语布艺沙发简约现代小户型客厅布沙发北欧三人家具组合套装 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:799 | 店铺名称:源氏木语家居旗舰店 | 所属地区名称:山东 | ASR:原始木羽布益沙发简约现代小互行客厅部沙发北欧三人家剧组合套装。,3,66,816
818,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/818.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/818.mp3,title:意式极简大象耳朵真皮沙发客厅大小户型现代简约超宽坐深直排沙发 | 商品名称:意式极简大象耳朵真皮沙发客厅大小户型现代简约超宽坐深直排沙发 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:390 | 店铺名称:云端家具Clouds | 所属地区名称:江西 | ASR:意识极简大向耳朵 真皮沙发 客厅大小护行现代简约超宽作身直排沙发。,3,67,817
819,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/819.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/819.mp3,title:沙发客厅小户型北欧简约公寓卧室三人网红布艺简易双人出租房 | 商品名称:沙发客厅小户型北欧简约公寓卧室三人网红布艺简易双人出租房 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:125 | 店铺名称:七月纪家具 | 所属地区名称:浙江 | ASR:沙发客厅小互行被欧检约公寓卧室三人网红布意检疫双人出租房。,3,68,818
820,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/820.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/820.mp3,title:简约现代摇摇椅阳台客厅休闲躺椅卧室家用午睡懒人沙发椅可躺可坐 | 商品名称:简约现代摇摇椅阳台客厅休闲躺椅卧室家用午睡懒人沙发椅可躺可坐 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:184 | 店铺名称:美佳龙家具体验店 | 所属地区名称:江西 | ASR:简约现代遥遥以阳台客厅修嫌糖以卧室加用5岁蓝人沙发以科糖可作。,3,69,819
821,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/821.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/821.mp3,title:沙发客厅新款小户型大象耳朵出租房公寓休息区双人直排懒人沙发 | 商品名称:沙发客厅新款小户型大象耳朵出租房公寓休息区双人直排懒人沙发 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:330 | 店铺名称:爱丽藤轻奢生活馆 | 所属地区名称:山东 | ASR:沙发客厅新款小户行大向耳朵出租房公寓休息去双人直排拦人沙发。,3,70,820
822,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/822.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/822.mp3,title:林氏家居防猫抓布可拆洗沙发客厅2025新款布艺奶油风佛山家具木业 | 商品名称:林氏家居防猫抓布可拆洗沙发客厅2025新款布艺奶油风佛山家具木业 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:2206.47 | 店铺名称:林氏家居官方旗舰店 | 所属地区名称:广东 | ASR:临时加剧房猫抓捕可拆洗沙发客厅2025新款不易奶油丰佛山加剧目液。,3,71,821
823,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/823.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/823.mp3,title:荷兰ASIADES正版/皮埃蒙特布艺方块沙发/自由组合模块沙发 | 商品名称:荷兰ASIADES正版/皮埃蒙特布艺方块沙发/自由组合模块沙发 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:1500.89 | 店铺名称:NORHOR家居旗舰店 | 所属地区名称:浙江 | ASR:荷兰-Legedis 政版-PIM-Memeter 不易放快 杀发自由组合模块杀发。,3,72,822
824,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/824.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/824.mp3,title:林氏家居大黑熊真皮沙发客厅2025新款黑色中古风意式佛山木业 | 商品名称:林氏家居大黑熊真皮沙发客厅2025新款黑色中古风意式佛山木业 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:2235.47 | 店铺名称:林氏家居官方旗舰店 | 所属地区名称:广东 | ASR:临时加剧大黑熊珍皮沙发客厅2025新款黑色中古封意识佛山木叶,3,73,823
825,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/825.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/825.mp3,title:【黑色经典】可拆洗可定制 | 商品名称:【黑色经典】可拆洗可定制 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:6612.18 | 店铺名称:爱依瑞斯家居旗舰店 | 所属地区名称:河北 | ASR:黑色经典 可拆洗可定制,3,74,824
826,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/826.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/826.mp3,title:帕沙曼泡芙棉花糖布艺沙发奶油风法式极简云朵直排设计师 | 商品名称:帕沙曼泡芙棉花糖布艺沙发奶油风法式极简云朵直排设计师 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:1270.75 | 店铺名称:帕沙曼官方旗舰店 | 所属地区名称:广东 | ASR:怕沙漫炮服棉花糖不易沙发奶油风法式即剪云朵直排设计师。,3,75,825
827,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/827.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/827.mp3,title:LAZBOY乐至宝真皮功能沙发零靠墙矮脚落地中古风矮脚沙发678 | 商品名称:LAZBOY乐至宝真皮功能沙发零靠墙矮脚落地中古风矮脚沙发678 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:7504.65 | 店铺名称:LAZBOY旗舰店 | 所属地区名称:浙江 | ASR:Let's Boil 勒制保 珍皮功能 沙发零靠墙 挨角落地 中古封 挨角沙发670吧,3,76,826
828,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/828.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/828.mp3,title:VISN 贝多芬沙发 别墅客厅设计师款现代极简真皮模块沙发组合 | 商品名称:VISN 贝多芬沙发 别墅客厅设计师款现代极简真皮模块沙发组合 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:27480 | 店铺名称:visn海外旗舰店 | 所属地区名称:广东 | ASR:VRSN被多分刷发别墅客厅设计师款现代极简真皮模块刷发组合。,3,77,827
829,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/829.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/829.mp3,title:莫语MOYU/北欧布艺沙发意式风小户型客厅羊羔绒贵妃转角弧形 | 商品名称:莫语MOYU/北欧布艺沙发意式风小户型客厅羊羔绒贵妃转角弧形 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:5778 | 店铺名称:莫语官方旗舰店 | 所属地区名称:广东 | ASR:莫与MOWIU被欧布尔沙发一世封小护型客厅阳高荣贵飞转角护型。,3,78,828
830,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/830.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/830.mp3,title:MOKA House 中古风实木布艺沙发可拆洗小户型客厅简约雪尼尔 | 商品名称:MOKA House 中古风实木布艺沙发可拆洗小户型客厅简约雪尼尔 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:1007.25 | 店铺名称:MOKA House企业店 | 所属地区名称:广东 | ASR:Moke House 中古封石木不易沙发可拆洗小护型客厅剪约学尼尔。,3,79,829
831,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/831.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/831.mp3,title:新中式胡桃木直排沙发2025新款简约小户型客厅高端实木皮艺沙发 | 商品名称:新中式胡桃木直排沙发2025新款简约小户型客厅高端实木皮艺沙发 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:169 | 店铺名称:美之选宅配 | 所属地区名称:江苏 | ASR:新中市胡桃木直排杀发2025新款建约小互刑客厅高端实木皮翼杀发,3,80,830
832,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/832.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/832.mp3,title:魅力大师卡玛格功能沙发 别墅客厅电动沙发组合 意式轻奢真皮 | 商品名称:魅力大师卡玛格功能沙发 别墅客厅电动沙发组合 意式轻奢真皮 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:16630 | 店铺名称:魅力大师旗舰店 | 所属地区名称:广东 | ASR:魅力大师卡马格功能杀发别墅客厅电动杀发组合意识清设真皮。,3,81,831
833,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/833.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/833.mp3,title:狄普奶油中古风实木枫颂布艺沙发小户型客厅简约雪尼尔可拆洗 | 商品名称:狄普奶油中古风实木枫颂布艺沙发小户型客厅简约雪尼尔可拆洗 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:2612.05 | 店铺名称:狄普官方旗舰店 | 所属地区名称:广东 | ASR:敌普奶油中古封石木封送不易沙发小护型客厅简约学尼尔可拆洗。,3,82,832
834,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/834.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/834.mp3,title:IKEA宜家GLOSTAD鲁斯达三人沙发带贵妃高腿高脚欧式简约深灰色 | 商品名称:IKEA宜家GLOSTAD鲁斯达三人沙发带贵妃高腿高脚欧式简约深灰色 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:200 | 店铺名称:IKEA宜家家居官方旗舰店 | 所属地区名称:天津 | ASR:Ikean一家Gloss dad 鲁斯达三人杀发带贵妃高腿高脚欧式捷约深辉瑟,3,83,833
835,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/835.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/835.mp3,title:大象耳朵布艺沙发客厅小户型简约2025新款奶油风真皮沙发 | 商品名称:大象耳朵布艺沙发客厅小户型简约2025新款奶油风真皮沙发 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:1270 | 店铺名称:迪丽欧家具旗舰店 | 所属地区名称:广东 | ASR:大巷耳朵布已沙发客厅小护行检约2025新款奶油风珍皮沙发。,3,84,834
836,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/836.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/836.mp3,title:售楼处沙发奶茶店美容院服装店婚纱店影楼会客休息区接待洽谈沙发 | 商品名称:售楼处沙发奶茶店美容院服装店婚纱店影楼会客休息区接待洽谈沙发 | label:沙发 | Llabel:家具商品 | 商品分类:家具商品 | 商品价格:450 | 店铺名称:苏式定制 | 所属地区名称:江苏 | ASR:瘦楼处沙发奶茶店美容院服装店昏沙店影楼会客休息区接待洽谈沙发。,3,85,835
